,date,ncode,predicted_value
780,260821215826,2715,36.56357617083688
781,260821220241,2713,36.53562676929222
782,260821220656,2710,36.49370266697522
783,260821221111,2708,36.46575326543056
784,260821221526,2705,36.42382916311355
785,260821221941,2703,36.39587976156888
786,260821222356,2702,36.38190506079655
787,260821222811,2700,36.35395565925189
788,260821223226,2707,36.45177856465821
789,260821223641,2666,35.87881583299255
790,260821224056,2647,35.61329651831822
791,260821224512,2626,35.31982780209921
792,260821224927,2631,35.389701305960884
793,260821225342,2660,35.79496762835855
794,260821225757,2654,35.71111942372455
795,260821230212,2656,35.739068825269214
796,260821230627,2684,36.13036044689455
797,260821231042,2703,36.39587976156888
798,260821231457,2712,36.521652068519884
799,260821231912,2741,36.92691839091756
800,260821232327,2738,36.88499428860055
801,260821232742,2765,37.26231120945356
802,260821233157,2783,37.51385582335555
803,260821233612,2752,37.08064009941322
804,260821234027,2742,36.94089309168989
805,260821234442,2670,35.93471463608188
806,260821234857,2610,35.09623258974188
807,260821235312,2521,33.85248422100421
808,260821235727,2469,33.12579978084288
809,260822000142,2409,32.28731773450288
810,260822000557,2385,31.951924915966874
811,260822001012,2357,31.560633294341542
812,260822001427,2318,31.01561996422054
813,260822001842,2290,30.624328342595206
814,260822002257,2270,30.34483432714854
815,260822002712,2236,29.869694500889203
816,260822003127,2214,29.562251083897873
817,260822003542,2217,29.60417518621487
818,260822003957,2308,30.875872956497208
819,260822004412,2352,31.490759790479874
820,260822004827,2376,31.826152609015878
821,260822005242,2331,31.197291074260875
822,260822005657,2325,31.113442869626876
823,260822010112,2331,31.197291074260875
824,260822010527,2336,31.267164578122543
825,260822010942,2338,31.295113979667207
826,260822011357,2278,30.456631933327206
827,260822011812,2250,30.06534031170187
828,260822012227,2185,29.1569847615002
829,260822012642,2120,28.248629211298535
830,260822013058,2101,27.983109896624203
831,260822013513,2034,27.046804944877863
832,260822013928,1986,26.376019307805866
833,260822014343,1965,26.082550591586863
834,260822014758,1895,25.104321537523525
835,260822015213,1837,24.29378889272819
836,260822015628,1804,23.832623767241188
837,260822020043,1738,22.91029351626719
838,260822020458,1752,23.105939327079856
839,260822020913,1678,22.071811469927184
840,260822021328,1645,21.610646344440184
841,260822021743,1624,21.31717762822118
842,260822022158,1646,21.624621045212518
843,260822022613,1694,22.29540668228452
844,260822023028,1726,22.742597106999188
845,260822023028,1726,22.742597106999188
846,260822023443,1717,22.616824800048185
847,260822023858,1724,22.71464770545452
848,260822024313,1761,23.231711634030855
849,260822024728,1763,23.259661035575522
850,260822024728,1763,23.259661035575522
851,260822025143,1756,23.16183813016919
852,260822025558,1794,23.692876759517855
853,260822030013,1857,24.57328290817486
854,260822030428,1897,25.132270939068192
855,260822030428,1897,25.132270939068192
856,260822030843,1921,25.467663757604193
857,260822031258,1973,26.194348197765528
858,260822031713,1965,26.082550591586863
859,260822032128,1946,25.81703127691253
860,260822032543,1948,25.844980678457194
861,260822032958,1976,26.23627230008253
862,260822033413,2030,26.99090614178853
863,260822033413,2030,26.99090614178853
864,260822033828,2018,26.823209732520528
865,260822034243,2061,27.424121865730868
866,260822034658,2061,27.424121865730868
867,260822035113,2098,27.9411857943072
868,260822035528,2134,28.444275022111203
869,260822035943,2154,28.72376903755787
870,260822040358,2186,29.17095946227254
871,260822040813,2223,29.688023390848873
872,260822041229,2231,29.79982099702754
873,260822041644,2191,29.240832966134203
874,260822042059,2114,28.164781006664533
875,260822042514,2072,27.57784357422653
876,260822042929,1997,26.52974101630153
877,260822043344,1958,25.98472768618053
878,260822043759,1918,25.425739655287195
879,260822044214,1839,24.32173829427286
880,260822044629,1803,23.818649066468858
881,260822045044,1785,23.567104452566856
882,260822045459,1741,22.952217618584186
883,260822045914,1659,21.806292155252848
884,260822050329,1630,21.401025832855183
885,260822050744,1599,20.96781010891285
886,260822051159,1591,20.85601250273418
887,260822051614,1551,20.297024471840846
888,260822052029,1558,20.394847377247178
889,260822052444,1499,19.57034003167951
890,260822052859,1478,19.27687131546051
891,260822053314,1418,18.43838926912051
892,260822053729,1399,18.172869954446178
893,260822054144,1417,18.424414568348176
894,260822054559,1491,19.458542425500845
895,260822055014,1563,20.464720881108846
896,260822055429,1589,20.828063101189517
897,260822055844,1621,21.275253525904184
898,260822060259,1665,21.89014035988685
899,260822060712,1706,22.46310309155252
900,260822061127,1715,22.588875398503518
901,260822061544,1765,23.28761043712019
902,260822061959,1737,22.896318815494855
903,260822062414,1757,23.17581283094152
904,260822062829,1799,23.762750263379523
905,260822063244,1824,24.112117782687857
906,260822063659,1860,24.615207010491858
907,260822064115,1862,24.643156412036525
908,260822064530,1896,25.11829623829586
909,260822064945,1925,25.523562560693527
910,260822065400,1911,25.32791674988086
911,260822065815,1961,26.026651788497528
912,260822070230,1944,25.789081875367863
913,260822070645,1987,26.389994008578196
914,260822071100,2015,26.78128563020353
915,260822071515,2035,27.060779645650197
916,260822071930,2037,27.088729047194864
917,260822072345,2072,27.57784357422653
918,260822072800,2054,27.326298960324532
919,260822073215,2064,27.466045968047865
920,260822073630,2070,27.549894172681864
921,260822074045,2089,27.8154134873562
922,260822074500,2092,27.8573375896732
923,260822074915,2121,28.262603912070865
924,260822075330,2137,28.4861991244282
925,260822075744,2149,28.6538955336962
926,260822080159,2156,28.751718439102536
927,260822080614,2178,29.05916185609387
928,260822081029,2209,29.492377580036205
929,260822081444,2248,30.037390910157203
930,260822081859,2256,30.149188516335872
931,260822082314,2266,30.288935524059205
932,260822082729,2285,30.55445483873354
933,260822083144,2290,30.624328342595206
934,260822083559,2322,31.071518767309875
935,260822084013,2364,31.658456199747878
936,260822084428,2419,32.427064742226214
937,260822084843,2424,32.49693824608788
938,260822085258,2447,32.81835636385155
939,260822085713,2426,32.52488764763254
940,260822090127,2368,31.71435500283721
941,260822090542,2334,31.239215176577876
942,260822090957,2296,30.708176547229208
943,260822091412,2280,30.484581334871873
944,260822091827,2278,30.456631933327206
945,260822092242,2282,30.51253073641654
946,260822092701,2289,30.610353641822876
947,260822093116,2274,30.40073313023787
948,260822093531,2267,30.30291022483154
949,260822093945,2177,29.045187155321535
950,260822094359,2129,28.37440151824953
951,260822094814,2148,28.63992083292387
952,260822095230,2195,29.296731769223538
953,260822095645,2186,29.17095946227254
954,260822100059,2132,28.416325620566536
955,260822100514,2088,27.801438786583866
956,260822100929,2043,27.172577251828866
957,260822101344,2070,27.549894172681864
958,260822101759,2010,26.711412126341862
959,260822102214,1975,26.222297599310195
960,260822102629,1960,26.012677087725198
961,260822103044,1949,25.858955379229528
962,260822103459,1910,25.313942049108526
963,260822103914,1893,25.076372135978858
964,260822104329,1862,24.643156412036525
965,260822104744,1817,24.014294877281525
966,260822105159,1790,23.63697795642852
967,260822110029,1725,22.72862240622685
968,260822110444,1711,22.532976595414187
969,260822110859,1743,22.980167020128853
970,260822111314,1700,22.37925488691852
971,260822111728,1735,22.868369413950187
972,260822112147,1664,21.876165659114516
973,260822112602,1656,21.76436805293585
974,260822113017,1645,21.610646344440184
975,260822113432,1606,21.065633014319182
976,260822113847,1599,20.96781010891285
977,260822114302,1518,19.835859346353846
978,260822114717,1517,19.821884645581513
979,260822115132,1492,19.47251712627318
980,260822115547,1484,19.360719520094513
981,260822120002,1478,19.27687131546051
982,260822120417,1489,19.430593023956177
983,260822120832,1554,20.338948574157847
984,260822121247,1567,20.52061968419818
985,260822121702,1607,21.079607715091516
986,260822122117,1592,20.869987203506515
987,260822122532,1633,21.442949935172184
988,260822122947,1609,21.107557116636183
989,260822123402,1613,21.163455919725518
990,260822123817,1562,20.450746180336512
991,260822124232,1539,20.129328062572846
992,260822124646,1532,20.031505157166514
993,260822125101,1516,19.80790994480918
994,260822125516,1518,19.835859346353846
995,260822125931,1502,19.612264133996515
996,260822130346,1567,20.52061968419818
997,260822130801,1677,22.05783676915485
998,260822131216,1737,22.896318815494855
999,260822131630,1788,23.609028554883853
1000,260822132045,1832,24.223915388866523
1001,260822132500,1871,24.768928718987528
1002,260822132915,1908,25.28599264756386
1003,260822133330,1943,25.775107174595526
1004,260822133745,1979,26.27819640239953
1005,260822134200,1912,25.341891450653193
1006,260822134615,1905,25.244068545246858
1007,260822135032,1933,25.635360166872193
1008,260822135447,1947,25.83100597768486
1009,260822135902,1991,26.44589281166753
1010,260822140317,1979,26.27819640239953
1011,260822140732,1963,26.054601190042195
1012,260822141147,1997,26.52974101630153
1013,260822141602,2009,26.69743742556953
1014,260822142017,1957,25.970752985408193
1015,260822142431,1884,24.95059982902786
1016,260822142846,1821,24.070193680370856
1017,260822143301,1784,23.553129751794522
1018,260822143716,1704,22.435153690007855
1019,260822144131,1635,21.47089933671685
1020,260822144545,1622,21.289228226676517
1021,260822145000,1549,20.269075070296182
1022,260822145415,1494,19.500466527817846
1023,260822145830,1419,18.452363969892843
1024,260822150245,1406,18.27069285985251
1025,260822150700,1371,17.781578332820843
1026,260822151115,1327,17.166691498838173
1027,260822151533,1295,16.719501074123503
1028,260822151948,1297,16.74745047566817
1029,260822152403,1262,16.258335948636503
1030,260822152818,1276,16.45398175944917
1031,260822153233,1292,16.677576971806506
1032,260822153648,1308,16.90117218416384
1033,260822154103,1323,17.110792695748838
1034,260822154518,1337,17.306438506561506
1035,260822154933,1347,17.446185514284842
1036,260822155348,1352,17.516059018146507
1037,260822160216,1345,17.418236112740175
1038,260822160633,1363,17.669780726642173
1039,260822161048,1354,17.544008419691174
1040,260822161503,1309,16.91514688493617
1041,260822161918,1270,16.370133554815173
1042,260822162333,1241,15.964867232417502
1043,260822162746,1217,15.629474413881502
1044,260822163201,1203,15.433828603068834
1045,260822163616,1161,14.846891170630833
1046,260822164031,1132,14.441624848233166
1047,260822164446,1126,14.357776643599166
1048,260822164904,1074,13.63109220343783
1049,260822165319,1070,13.575193400348496
1050,260822165734,1095,13.92456091965683
1051,260822170149,1067,13.533269298031497
1052,260822170604,1041,13.169927077950828
1053,260822171019,1002,12.624913747829828
1054,260822171434,994,12.51311614165116
1055,260822171849,984,12.373369133927827
1056,260822172304,977,12.275546228521494
1057,260822172719,980,12.317470330838495
1058,260822173134,985,12.387343834700161
1059,260822173549,994,12.51311614165116
1060,260822174004,997,12.555040243968161
1061,260822174419,987,12.415293236244827
1062,260822174834,966,12.121824520025827
1063,260822175249,963,12.079900417708826
1064,260822175704,968,12.149773921570493
1065,260822180119,985,12.387343834700161
1066,260822180534,1031,13.030180070227495
1067,260822180949,1076,13.659041604982496
1068,260822181404,1117,14.232004336648165
1069,260822181819,1154,14.7490682652245
1070,260822182234,1189,15.238182792256168
1071,260822182649,1220,15.6713985161985
1072,260822183104,1250,16.090639539368503
1073,260822183519,1278,16.481931160993838
1074,260822183934,1274,16.426032357904504
1075,260822184349,1261,16.24436124786417
1076,260822184804,1295,16.719501074123503
1077,260822185219,1290,16.64962757026184
1078,260822185634,1288,16.62167816871717
1079,260822190049,1310,16.929121585708508
1080,260822190504,1279,16.495905861766172
1081,260822190919,1249,16.07666483859617
1082,260822191334,1232,15.839094925466505
1083,260822191749,1227,15.769221421604835
1084,260822192204,1201,15.405879201524169
1085,260822192619,1231,15.82512022469417
1086,260822193035,1258,16.202437145547172
1087,260822193449,1332,17.236565002699837
1088,260822193904,1318,17.04091919188717
1089,260822194319,1322,17.096817994976504
1090,260822194734,1298,16.761425176440508
1091,260822195149,1262,16.258335948636503
1092,260822195604,1239,15.936917830872838
1093,260822200019,1233,15.853069626238836
1094,260822200434,1227,15.769221421604835
1095,260822200849,1218,15.643449114653837
1096,260822201304,1205,15.461778004613501
1097,260822201719,1166,14.9167646744925
1098,260822202135,1154,14.7490682652245
1099,260822202550,1147,14.651245359818166
1100,260822203005,1143,14.595346556728831
1101,260822203420,1138,14.525473052867167
1102,260822203835,1150,14.693169462135165
1103,260822204250,1152,14.721118863679832
1104,260822204705,1143,14.595346556728831
1105,260822205120,1139,14.5394477536395
1106,260822205535,1121,14.2879031397375
1107,260822205950,1125,14.343801942826833
1108,260822210405,1118,14.245979037420499
1109,260822210820,1117,14.232004336648165
1110,260822211235,1134,14.469574249777834
1111,260822211650,1133,14.4555995490055
1112,260822212105,1139,14.5394477536395
1113,260822212520,1115,14.204054935103498
1114,260822212935,1121,14.2879031397375
1115,260822213350,1096,13.938535620429164
