,sample_number,date,temp,status
3119,3256,260914152945,78,0x262602005310760867284063983169001902581E0000001F50000005000000400000000009C5D700260914152945339374449B5298C2D1EE854001700005284801900004957B0000292803EA1F58764B00FFFF
3120,3257,260914153010,79,0x262602005310770867284063983169001902581E0000001B50000005000000400000000009C69C002609141530109A9975449D5298C204FE85400430016328480460000495DE0000413A07FF315D774B15FFFF
3121,3258,260914153035,78,0x262602005310780867284063983169001902581E0000001151000005000000400000000009C7F3002609141530359AB97444BB5298C2301586400430016228430460000496580000105E02500C56764B10FFFF
3122,3259,260914153100,79,0x262602005310790867284063983169001902581E0000000350000005000000400000000009C901002609141531009AB97444C65298C28728864002000012283802100004967500001032023D0F5A774C0EFFFF
3123,3260,260914153123,78,0x2626020053107A0867284063983169001902581E0000001151000005000000400000000009C943002609141531239A997344975298C2482C86400250003428450260000496B50000372805F82A62764B00FFFF
3124,3261,260914153133,79,0x2626020053107B0867284063983169001902581E0000001B50000005000000400000000009C98800260914153133002073445D5298C2DC2F86400210001128480200000496DA0000429D05392357774B01FFFF
3125,3262,260914153136,79,0x2626020053107C0867284063983169001902581E0000001B50000005000000400000000009C99B002609141531369A9973445E5298C2673186400160015528470180000496F0000033E204EA2757774B08FFFF
3126,3263,260914153149,79,0x2626020053107D0867284063983169001902581E0000001851000005000000400000000009C9C0002609141531499A9973447F5298C29C32864001300106284301300004970B00003D4C05FD2E62774B0FFFFF
3127,3264,260914153216,79,0x2626020053107E0867284063983169001902581E000000144F000005000000400000000009CAC50026091415321633337444A65398C2E22A8640043000F628470450000497910000413A07F3315B774B16FFFF
3128,3265,260914153242,80,0x2626020053107F0867284063983169001902581E0000000D4F000005000000400000000009CC480026091415324233537444325598C204218640048000E5284405300004980500003AED070E2F64784A20FFFF
3129,3266,260914153309,79,0x262602005310800867284063983169001902581E0000001850000005000000400000000009CDCD0026091415330966867344F65598C2DC088640051000C828460530000498750000475E073D3667774B1CFFFF
3130,3267,260914153335,79,0x262602005310810867284063983169001902581E0000002250000005000000400000000009CF5000260914153335CDCC7444975698C2D5ED8540054000C828440560000498E400003B29079D3461774A1AFFFF
3131,3268,260914153402,80,0x262602005310820867284063983169001902581E0000001B50000005000000400000000009D11000260914153402CD4C7444395798C2ABD18540055000C7284605700004996F0000435907C0335D784A15FFFF
3132,3269,260914153429,81,0x262602005310830867284063983169001902581E0000001F50000005000000400000000009D2A60026091415342966467444D45798C22CB68540055000C828490570000499EF0000453B07C1375C794A32FFFF
3133,3270,260914153455,81,0x262602005310840867284063983169001902581E000000224F000005000000400000000009D4450026091415345500C073447B5898C237998540053000C82847056000049A6900004418079F3456794919FFFF
3134,3271,260914153522,81,0x262602005310850867284063983169001902581E0000002C4F000005000000400000000009D5F30026091415352233137544165998C2177F8540054000C72848056000049AE800004A2507BF3853794900FFFF
3135,3272,260914153548,80,0x262602005310860867284063983169001902581E0000002C4F000005000000400000000009D76D00260914153548CD6C75448C5998C284638540053000BF2848055000049B5D000043AC077E3367784A20FFFF
3136,3273,260914153615,80,0x262602005310870867284063983169001902581E000000334F000005000000400000000009D8F600260914153615CDCC7344EF5998C2AC488540049000B12846052000049BCD00003F6B07133059784919FFFF
3137,3274,260914153642,80,0x262602005310880867284063983169001902581E0000002550000005000000400000000009DA7000260914153642660674440C5A98C2C52C8540047000BC2849049000049C490000347506CE286078491CFFFF
3138,3275,260914153708,81,0x262602005310890867284063983169001902581E0000002250000005000000400000000009DBFB00260914153708002075444B5A98C227128540048000BF2850050000049CBD000041F506E0326279491EFFFF
3139,3276,260914153735,82,0x2626020053108A0867284063983169001902581E000000414F000005000000400000000009DD78002609141537359AF97544EB5A98C27AF88440050000CA2847054000049D2F00003E08074136577A4900FFFF
3140,3277,260914153801,82,0x2626020053108B0867284063983169001902581E0000003E4F000005000000400000000009DF000026091415380166C67444815B98C260DD8440053000C02849056000049DB00000402A075C31627A4918FFFF
3141,3278,260914153828,82,0x2626020053108C0867284063983169001902581E000000374F000005000000400000000009E0AC00260914153828CD0C7344E05B98C243C28440054000C02850057000049E210000488107BB35657A481FFFFF
3142,3279,260914153855,81,0x2626020053108D0867284063983169001902581E000000484E000005000000400000000009E23F002609141538559AD97244465C98C28DA48440055000C12850058000049EA60000418D07DD3258794814FFFF
3143,3280,260914153920,80,0x2626020053108E0867284063983169001902581E0000004F4F000005000000400000000009E3C5002609141539209A9973447A5C98C20C888440054000B52845058000049F1500003D0C07E12E5D784817FFFF
3144,3281,260914153945,81,0x2626020053108F0867284063983169001902581E000000334F000005000000400000000009E5680026091415394566E674445D5C98C2366B8440056000AD2848059000049F9A00004E26081C3B6879480FFFFF
3145,3282,260914154009,82,0x262602005310900867284063983169001902581E000000254E000005000000400000000009E6F000260914154009006076447A5C98C2534F8440057000C4285106100004A00700003216063C265A7A485CFFFF
3146,3283,260914154034,82,0x262602005310910867284063983169001902581E0000004F50000005000000400000000009E8A50026091415403400C075440C5D98C227328440059000C5284706100004A07100003A2E065C2C5C7A4815FFFF
3147,3284,260914154053,82,0x262602005310920867284063983169001902581E000000334E000005000000400000000009E9E20026091415405300A073441F5D98C29A1B8440059000A0284906200004A0B7000031AB066D29577A480EFFFF
3148,3285,260914154125,82,0x262602005310930867284063983169001902581E000000224C000005000000400000000009EBF60026091415412500A07444A85B98C27EFF834005500083284605800004A12A00002C5A05FD21577A480CFFFF
3149,3286,260914154142,81,0x262602005310940867284063983169001902581E0000001B4E000005000000400000000009ED110026091415414200807444DF5A98C2F0F08340054000A3284705700004A16B000032E605DD2660794826FFFF
3150,3287,260914154214,82,0x262602005310950867284063983169001902581E000000144F000005000000400000000009EF2C002609141542149A597744835A98C20FCB8340053000AB284305700004A1E80000316F05D025617A4819FFFF
3151,3288,260914154240,83,0x262602005310960867284063983169001902581E000000294E000005000000400000000009F0A20026091415424033B37744E85998C20FB08340054000A1284705700004A23F0000347505ED28577B4815FFFF
3152,3289,260914154305,83,0x262602005310970867284063983169001902581E000000254E000005000000400000000009F26400260914154305CD2C7844D35998C273928340058000B7284706100004A2A30000311B065125667B482AFFFF
3153,3290,260914154330,83,0x262602005310980867284063983169001902581E000000224F000005000000400000000009F40B0026091415433000207944F15998C2CA748340057000B7284706000004A2FC000030DB063625647B4828FFFF
3154,3291,260914154355,83,0x262602005310990867284063983169001902581E000000184F000005000000400000000009F5A90026091415435566A67844C05998C2DF568340057000AA284805900004A36100002DE9062723567B490CFFFF
3155,3292,260914154419,83,0x2626020053109A0867284063983169001902581E0000001450000005000000400000000009F72200260914154419CD8C79441E5A98C2603B8340054000C2284505600004A3AD000032E605D826637B4822FFFF
3156,3293,260914154445,83,0x2626020053109B0867284063983169001902581E000000224F000005000000400000000009F8A5002609141544459AD97A443A5A98C29D208340050000A7284305300004A40600002FA00575245E7B492AFFFF
3157,3294,260914154509,84,0x2626020053109C0867284063983169001902581E0000001F4F000005000000400000000009FA15002609141545099AB97C44A35998C2AD09834005200087284005700004A45800002E1105EA266A7C494FFFFF
3158,3295,260914154534,85,0x2626020053109D0867284063983169001902581E000000294E000005000000400000000009FBA7002609141545349AB97F44115898C265FB82400510007C284505300004A4B600002EA5057F23697D4947FFFF
3159,3296,260914154547,86,0x2626020053109E0867284063983169001902581E000000334F000005000000400000000009FC6100260914154547CD9C80448D5798C28EF182400540009D284605700004A4DF0000377B05D029717E495AFFFF
3160,3297,260914154558,86,0x2626020053109F0867284063983169001902581E0000003A50000005000000400000000009FD22002609141545589AF980447F5798C246E58240056000BE284305900004A51000003728061F2A5F7E493DFFFF
3161,3298,260914154625,86,0x262602005310A00867284063983169001902581E0000003A4F000005000000400000000009FEB60026091415462566268044165898C23EC98240054000B9284305700004A563000029D005E71F567E490BFFFF
3162,3299,260914154650,85,0x262602005310A10867284063983169001902581E000000524F00000500000040000000000A002F002609141546509AB97E44825898C294AF8240051000CF284605400004A5B800002F4C059124587D490AFFFF
3163,3300,260914154715,84,0x262602005310A20867284063983169001902581E0000003A5000000500000040000000000A01B40026091415471566267E444D5998C2F0968240056000D0284805900004A61200003A2E061F2C697C4941FFFF
3164,3301,260914154740,84,0x262602005310A30867284063983169001902581E000000375100000500000040000000000A035B002609141547409A397F441C5A98C22E7D8240053000C6284805600004A679000032A605D426597C4919FFFF
3165,3302,260914154804,83,0x262602005310A40867284063983169001902581E000000255000000500000040000000000A04CE0026091415480400207F44A05A98C27C628240053000C6284605600004A6C900002E6505DA22567B4A2AFFFF
3166,3303,260914154829,83,0x262602005310A50867284063983169001902581E0000001F5000000500000040000000000A0639002609141548299A9980441C5B98C2CD498240049000C6284505200004A71C000027B005621E5E7B491CFFFF
3167,3304,260914154855,84,0x262602005310A60867284063983169001902581E000000485000000500000040000000000A07B300260914154855CD4C8044A25B98C20C318240054000CC284505700004A77400003F6B05EB30667C4928FFFF
3168,3305,260914154920,85,0x262602005310A70867284063983169001902581E000000414F00000500000040000000000A090A0026091415492033638344905C98C21F1D8240046000DC284704900004A7D30000308704FA256A7D495EFFFF
3169,3306,260914154945,86,0x262602005310A80867284063983169001902581E000000415000000500000040000000000A0A9C0026091415494500308244AC5D98C208078240054000DB284605700004A82C00002DE905E123597E4919FFFF
3170,3307,260914154955,85,0x262602005310A90867284063983169001902581E0000003A4E00000500000040000000000A0B40002609141549559A598144435E98C262008240056000FD284205900004A853000033E2061227607D4926FFFF
3171,3308,260914155034,84,0x262602005310AA0867284063983169001902581E000000185000000500000040000000000A0DB30026091415503400408244B96098C29CEE8140053000E8284605500004A8DA00002C9A05B622587C491CFFFF
3172,3309,260914155100,83,0x262602005310AB0867284063983169001902581E000000144F00000500000040000000000A0F2B0026091415510066368144196298C278DE8140055000EE284605700004A92D000035EC05D229537B4900FFFF
3173,3310,260914155125,81,0x262602005310AC0867284063983169001902581E000000185100000500000040000000000A10E40026091415512566A67F44B16398C240CF8140058000EE284906000004A99D00003D4C06482D53794900FFFF
3174,3311,260914155229,78,0x262602005310AF0867284063983169001902581E0000000ACF00000500000040000000000A14B30026091415522900407C44BD6798C2CAB78140040000DE284304300004AA7B00002993045C1B5C76491EFFFF262602005310B00867284063983169001902581E0000001FD100000500000040000000000A169D00260914155305CDCC7944B56898C2BA988140050000CC284605000004AAF100002B0B052D205A764810FFFF
3175,3312,260914155330,77,0x262602005310B10867284063983169001902581E000000225100000500000040000000000A17EF0026091415533066067844666998C2F7818140050000CD284605100004AB3E00002ACB053F205A75481AFFFF
3176,3313,260914155355,77,0x262602005310B20867284063983169001902581E000000255000000500000040000000000A19540026091415535566E67644156A98C23A6B8140052000CD284605500004AB950000337A05AB215B754913FFFF
3177,3314,260914155420,77,0x262602005310B30867284063983169001902581E000000254F00000500000040000000000A1AF90026091415542033537544DD6A98C2AD518140056000CE284806000004ABF3000034750633285A75491EFFFF
3178,3315,260914155444,76,0x262602005310B40867284063983169001902581E000000295000000500000040000000000A1C930026091415544433F376449B6B98C2CE368140058000CB285006100004AC49000032E60646265E74482EFFFF
3179,3316,260914155510,76,0x262602005310B50867284063983169001902581E000000295100000500000040000000000A1E2300260914155510CD0C7744636C98C20D1B8140060000CD284906300004ACA6000036E80689295E74481BFFFF
3180,3317,260914155535,76,0x262602005310B60867284063983169001902581E000000225100000500000040000000000A1FC4002609141555359A597844246D98C221028140053000CD285105500004AD06000037BB05BA2A61744829FFFF
3181,3318,260914155600,77,0x262602005310B70867284063983169001902581E000000255000000500000040000000000A2148002609141556009A597944EA6D98C25DE88040054000CD284705600004AD5900002EA505CF2359754815FFFF
3182,3319,260914155625,77,0x262602005310B80867284063983169001902581E0000002C5000000500000040000000000A22E8002609141556259A797A44AF6E98C2D4CE8040056000CD285105800004ADBA00003823060D2A5D75481CFFFF
3183,3320,260914155650,77,0x262602005310B90867284063983169001902581E000000225000000500000040000000000A247F0026091415565066867B444E6F98C2FEB58040052000C7284905400004AE1200002B8A05A62158754812FFFF
3184,3321,260914155714,77,0x262602005310BA0867284063983169001902581E0000002C5000000500000040000000000A25E30026091415571433D37B44DC6F98C2919B8040053000C7285005500004AE64000028AC05A5285C754819FFFF
3185,3322,260914155739,76,0x262602005310BB0867284063983169001902581E000000304F00000500000040000000000A273C0026091415573933B37C44837098C278848040051000D1284705400004AEB300002BDE05A12158744820FFFF
3186,3323,260914155805,76,0x262602005310BC0867284063983169001902581E000000254E00000500000040000000000A28AF0026091415580500207C44487198C2986E8040049000CF284605100004AF0900002A4F0548205C744816FFFF
3187,3324,260914155830,76,0x262602005310BD0867284063983169001902581E0000002C4F00000500000040000000000A29F900260914155830CDAC7944017298C283588040047000CE284704900004AF52000026C9051F1D5A744807FFFF
3188,3325,260914155855,75,0x262602005310BE0867284063983169001902581E0000001F5000000500000040000000000A2B60002609141558559A397844B27298C25C438040042000CF284904400004AF9F000025CE048C1C5A734800FFFF
3189,3326,260914155920,74,0x262602005310BF0867284063983169001902581E000000254F00000500000040000000000A2C8E0026091415592000407744607398C2DD308040041000D7284804200004AFE500002307043D1A5B724800FFFF
